epoch,update_batch_id,sample_in_batch_id,advantage_value,policy_ratio_value,clipped_surrogate_objective_value
28,28,36,-0.4943459,0.6414457,0.39547673
28,28,37,-0.82978916,0.9161598,0.76021945
28,28,38,-0.82538944,0.7981109,0.6603116
28,28,39,-0.7150718,0.7320939,0.5720574
29,29,0,-1.6602867,0.8212376,1.3634899
29,29,1,-2.0050774,1.0354221,2.0761013
29,29,2,-1.9446944,0.6915606,1.5557555
29,29,3,-1.6879022,0.1555059,1.3503218
29,29,4,-1.5430022,0.7308426,1.2344018
29,29,5,-1.0573165,0.608419,0.84585327
29,29,6,-0.2906136,0.8264529,0.24017845
29,29,7,0.6604632,0.88082916,-0.5817553
29,29,8,0.88440305,1.2233969,-1.0612837
29,29,9,1.163419,1.231934,-1.3961029
29,29,10,0.79044783,1.1852106,-0.93684715
29,29,11,0.30092132,3.353528,-0.3611056
29,29,12,0.14408655,0.9658372,-0.13916415
29,29,13,-0.1028656,1.7217598,0.17710985
29,29,14,0.57993114,1.5091667,-0.69591737
29,29,15,-0.017666955,0.8982979,0.015870187
29,29,16,-0.16556774,0.88870406,0.14714073
29,29,17,-0.31032884,0.75315803,0.24826308
29,29,18,-0.34568653,0.66978383,0.27654922
29,29,19,-0.20686872,0.65300804,0.16549498
29,29,20,0.13196234,1.182504,-0.156046
29,29,21,0.36731634,0.49902344,-0.18329947
29,29,22,0.41537094,0.48536012,-0.20160449
29,29,23,0.8867122,1.9494982,-1.0640547
29,29,24,1.2595053,1.1730961,-1.4775207
29,29,25,0.9406916,1.1822855,-1.112166
29,29,26,1.5372261,1.1909028,-1.8306869
29,29,27,1.1877892,1.3794664,-1.4253471
29,29,28,1.4743751,1.2074301,-1.7692503
29,29,29,1.0696255,1.1663616,-1.24757
29,29,30,0.7891798,0.9106847,-0.718694
29,29,31,0.9084631,1.1898108,-1.0808992
29,29,32,0.34227043,1.152628,-0.39451048
29,29,33,0.33044714,1.1874198,-0.39237946
29,29,34,-0.030575745,0.61064655,0.024460597
29,29,35,-0.22223274,0.7622308,0.1777862
29,29,36,-0.64163744,0.7791622,0.51330996
29,29,37,-1.1518118,0.83183503,0.9581174
29,29,38,-1.2100748,0.7553664,0.96805984
29,29,39,-1.5703983,0.55332446,1.2563187
30,30,0,0.84081596,1.2360181,-1.0089792
30,30,1,1.1526117,1.5855219,-1.3831341
30,30,2,0.933575,1.31368,-1.12029
30,30,3,0.53542656,0.77766377,-0.41638184
30,30,4,0.9702208,1.1945848,-1.1590111
30,30,5,0.66002125,0.81699467,-0.53923386
30,30,6,1.317674,1.328137,-1.581209
30,30,7,1.2775409,1.2676702,-1.5330492
30,30,8,1.6449953,1.2539024,-1.9739945
30,30,9,1.561374,1.2867173,-1.8736488
30,30,10,1.2440938,1.3568156,-1.4929125
30,30,11,1.0987855,1.0613166,-1.1661593
30,30,12,0.45396686,1.2565972,-0.5447602
30,30,13,0.28947094,0.85628676,-0.24787013
30,30,14,0.054849524,0.5033771,-0.027609993
30,30,15,-0.05001716,1.1065186,0.055344917
30,30,16,-0.086656295,0.42236352,0.06932504
30,30,17,0.3594744,1.3073454,-0.43136927
30,30,18,0.5758894,1.3054181,-0.69106734
30,30,19,0.492934,1.2616591,-0.5915208
30,30,20,0.4345359,1.1133306,-0.4837821
30,30,21,0.1891739,1.0113728,-0.19132535
30,30,22,-0.076456055,0.5191109,0.061164845
30,30,23,-0.32754248,0.57442206,0.262034
30,30,24,-0.50324196,0.8751041,0.44038913
30,30,25,-0.31357977,1.0342742,0.32432747
30,30,26,-0.4138671,0.75396657,0.33109367
30,30,27,-0.08393692,0.6830714,0.06714954
30,30,28,-0.18853417,1.5716628,0.29631215
30,30,29,-0.39235473,0.7388122,0.31388378
30,30,30,-0.5365371,0.69028395,0.4292297
30,30,31,-0.67415565,0.5554427,0.5393245
30,30,32,-0.926079,1.1150764,1.0326488
30,30,33,-1.1868346,0.91923785,1.0909833
30,30,34,-1.3104982,0.65990245,1.0483986
30,30,35,-1.5807841,1.0336738,1.6340151
30,30,36,-1.6842793,0.81113636,1.3661802
30,30,37,-1.9325247,0.55811465,1.5460198
30,30,38,-1.8495498,0.18743698,1.4796399
30,30,39,-1.9700031,0.8003609,1.5767136
31,31,0,-5.795915,0.79222435,4.636732
31,31,1,-0.18514235,1.0140505,0.1877437
31,31,2,-0.25031665,0.8427352,0.21095064
31,31,3,-0.21300562,1.0129622,0.21576664
31,31,4,-0.18074277,0.9528985,0.17222951
31,31,5,-0.201668,0.7662756,0.1613344
31,31,6,-0.18430771,1.1077682,0.20417021
31,31,7,-0.16145721,0.82303894,0.13288558
31,31,8,-0.15541515,1.1889626,0.18478279
31,31,9,-0.1366222,1.0142614,0.13857062
31,31,10,-0.12718722,1.1456739,0.14571507
31,31,11,-0.11669837,0.79961556,0.093358696
31,31,12,-0.051925972,1.0960298,0.05691241
31,31,13,-0.03738426,0.6851604,0.02990741
31,31,14,-0.03504295,1.2834402,0.04497553
31,31,15,-0.0008118724,0.7180803,0.00064949796
31,31,16,0.013174986,1.2714247,-0.015809983
31,31,17,0.0494806,1.1666213,-0.05772512
31,31,18,0.05677478,0.63339716,-0.035960983
31,31,19,-0.002734014,0.71298563,0.0021872113
31,31,20,0.03722166,1.0417979,-0.038777445
31,31,21,-0.033344522,0.87214315,0.029081197
31,31,22,-0.07848205,0.81311053,0.06381458
31,31,23,-0.026022978,1.1052114,0.028760891
31,31,24,-0.012496892,1.2558897,0.015694717
31,31,25,-0.00839133,0.97715557,0.008199635
31,31,26,0.19377545,0.90317404,-0.17501295
31,31,27,0.2757621,0.99433506,-0.27419993
31,31,28,0.40815553,0.7406761,-0.30231106
31,31,29,0.40870366,1.326069,-0.4904444
31,31,30,0.3846904,1.3390938,-0.4616285
31,31,31,0.5151191,1.095091,-0.56410223
31,31,32,0.53785586,1.0982401,-0.5906949
31,31,33,0.5556604,1.3457266,-0.6667925
31,31,34,0.6292494,0.9220826,-0.5802199
31,31,35,0.6099617,1.2773653,-0.73195404
31,31,36,0.69446874,0.91932374,-0.6384416
31,31,37,0.7374498,1.0892249,-0.80324876
31,31,38,0.8988124,1.2345797,-1.0785749
31,31,39,0.9888009,1.2692827,-1.1865611
32,32,0,0.0040157554,0.8912941,-0.003579219
32,32,1,0.06444473,0.8558733,-0.05515652
32,32,2,-0.830635,0.768743,0.66450804
32,32,3,-0.66927403,0.75992817,0.5354192
32,32,4,-0.16501465,0.8305176,0.13704757
32,32,5,0.3674988,1.0356383,-0.38059583
32,32,6,2.1727045,1.1944413,-2.5951679
32,32,7,2.158924,1.2016422,-2.590709
32,32,8,1.2924159,1.1899565,-1.5379187
32,32,9,1.5892658,1.2114561,-1.907119
32,32,10,1.1465682,1.3329754,-1.3758819
32,32,11,1.4927899,1.2027853,-1.7913479
32,32,12,1.7977889,1.3353419,-2.1573467
32,32,13,0.58140516,0.9375541,-0.5450988
32,32,14,-0.20054197,0.68557674,0.16043358
32,32,15,-0.69939446,0.6296404,0.5595156
32,32,16,-0.40734652,0.7690961,0.32587722
32,32,17,-0.026348744,0.96741676,0.025490217
32,32,18,-0.7600488,0.62169033,0.6080391
32,32,19,0.20760149,0.77679026,-0.16126281
32,32,20,0.2694042,1.4110951,-0.32328504
32,32,21,0.0059036296,1.1148177,-0.006581471
32,32,22,-0.7262834,0.7328445,0.58102673
32,32,23,-1.0845929,0.69068235,0.86767435
32,32,24,-0.4463344,1.1228105,0.50114894
32,32,25,-0.621793,0.78693795,0.49743438
32,32,26,-0.40967065,1.0339705,0.42358735
32,32,27,0.7433043,1.3306689,-0.8919652
32,32,28,1.0178709,0.6645396,-0.6764155
32,32,29,0.50520515,1.2740546,-0.60624623
32,32,30,-0.36196232,0.54218537,0.28956985
32,32,31,-0.63370734,0.45730665,0.5069659
32,32,32,-0.8867826,0.5980323,0.7094261
32,32,33,-0.30234224,0.89994013,0.2720899
32,32,34,-0.08009145,0.61129415,0.06407316
32,32,35,0.0385537,0.8862304,-0.03416746
32,32,36,-1.3854618,0.7971161,1.1083695
32,32,37,-2.0529845,0.7715442,1.6423876
32,32,38,-1.1256438,0.46724793,0.9005151
32,32,39,-1.5794103,0.41728166,1.2635282
33,33,0,-1.463892,0.77160275,1.1711136
33,33,1,-0.5836106,0.490483,0.4668885
33,33,2,-1.0193764,0.7821857,0.81550115
33,33,3,-0.42519495,1.5937189,0.6776412
33,33,4,-0.13668917,0.8385547,0.11462134
33,33,5,0.2582545,1.0188353,-0.2631188
33,33,6,0.21195038,1.0260801,-0.21747807
33,33,7,1.2800883,1.2022772,-1.536106
33,33,8,1.57442,1.4022466,-1.889304
33,33,9,2.3359041,1.3240743,-2.803085
33,33,10,0.5572413,0.97163856,-0.54143715
33,33,11,1.9681946,1.0209401,-2.0094087
33,33,12,0.6532358,1.274295,-0.783883
33,33,13,0.06438637,1.0208174,-0.06572673
33,33,14,0.29652146,1.2409717,-0.35582575
33,33,15,1.2005187,1.2953674,-1.4406226
33,33,16,0.49993154,0.90440226,-0.45213923
33,33,17,1.0641906,1.1424624,-1.2157978
33,33,18,1.2198036,1.3786129,-1.4637643
33,33,19,-0.29278898,0.8350342,0.2444888
33,33,20,-0.27022666,0.8191046,0.2213439
33,33,21,0.062446933,0.9468275,-0.05912647
33,33,22,0.9076445,0.8666209,-0.7865837
33,33,23,1.0157942,1.2386183,-1.218953
33,33,24,0.9599489,0.94135064,-0.9036485
33,33,25,0.00037193098,0.9996677,-0.00037180737
33,33,26,-1.0276468,0.7890669,0.82211745
33,33,27,-1.1801704,0.5799092,0.9441363
33,33,28,-1.0041262,0.79801995,0.803301
33,33,29,0.11155342,1.1655893,-0.13002548
33,33,30,-0.055114683,0.6906916,0.044091746
33,33,31,-0.22488733,0.74652123,0.17990987
33,33,32,-0.28334057,0.8569857,0.24281882
33,33,33,-0.8015948,0.76304907,0.6412758
33,33,34,-1.1801146,0.5116307,0.94409174
33,33,35,-1.0552744,0.7915183,0.8442195
33,33,36,-1.2338582,0.7405306,0.9870866
33,33,37,-1.3803109,0.6566468,1.1042488
33,33,38,-1.2264557,0.4826831,0.9811646
33,33,39,-1.3977337,0.596971,1.118187
34,34,0,1.6813908,1.0133864,-1.7038984
34,34,1,1.4454398,1.1934103,-1.7250028
34,34,2,0.5500613,1.2735307,-0.6600736
34,34,3,-0.34567815,1.4536093,0.502481
34,34,4,-0.105513304,0.95189124,0.100437194
34,34,5,0.42961124,1.1307387,-0.48577806
34,34,6,-0.35296735,1.0197451,0.35993674
34,34,7,0.44255024,1.4055984,-0.53106034
34,34,8,0.39385793,1.6421447,-0.47262952
34,34,9,0.31948087,1.5137433,-0.38337705
34,34,10,0.85488176,1.491928,-1.0258582
34,34,11,0.52613413,1.2431655,-0.631361
34,34,12,0.92909205,0.89232105,-0.8290484
34,34,13,0.34260255,0.97619224,-0.33444595
34,34,14,-0.08505309,0.75741357,0.06804247
34,34,15,-1.0439094,0.9130544,0.9531461
34,34,16,-0.93094826,0.7532443,0.7447586
34,34,17,-0.103437245,1.1642451,0.12042631
34,34,18,-0.9389592,0.69894904,0.75116736
34,34,19,-0.718412,0.6571458,0.5747296
34,34,20,-1.1733072,0.7884723,0.9386458
34,34,21,-0.604938,0.81622255,0.493764
34,34,22,-0.17556655,1.1474743,0.20145811
34,34,23,1.3218095,1.250638,-1.5861715
34,34,24,1.402196,1.4459438,-1.6826353
34,34,25,1.3034663,1.2714641,-1.5641596
34,34,26,1.386749,0.86182374,-1.1951332
34,34,27,1.3928405,1.1177312,-1.5568213
34,34,28,0.47441417,1.2512493,-0.569297
34,34,29,0.5884112,1.2148755,-0.7060935
34,34,30,-0.18990801,1.0356921,0.19668622
34,34,31,-0.54429066,1.2427192,0.6764004
34,34,32,0.3573988,1.889031,-0.42887858
34,34,33,-0.34180483,0.82356465,0.28149837
34,34,34,-0.38635844,0.81945306,0.31660262
34,34,35,-0.54295564,1.1472831,0.6229238
34,34,36,-1.8830124,0.73482907,1.50641
34,34,37,-1.611901,0.8885142,1.432197
34,34,38,-1.5383054,0.7501325,1.2306443
34,34,39,-2.5251617,0.69206274,2.0201294
35,35,0,-3.1314814,0.758945,2.5051851
35,35,1,-0.8916142,0.6912702,0.71329135
35,35,2,-0.8253417,0.6206856,0.6602734
35,35,3,-0.8170686,1.0376422,0.8478249
35,35,4,-0.76337945,0.60275257,0.6107036
35,35,5,-0.712605,0.7802579,0.57008404
35,35,6,-0.76930314,0.9092539,0.69949186
35,35,7,-0.74277246,0.6668208,0.59421796
35,35,8,-0.7121033,0.77215743,0.56968266
35,35,9,-0.7166571,0.903379,0.647413
35,35,10,-0.6766785,0.78710306,0.5413428
35,35,11,-0.53580016,0.99355876,0.53234893
35,35,12,-0.5536267,1.3026758,0.7211962
35,35,13,-0.56504756,0.8827705,0.4988073
35,35,14,-0.51146376,0.70732546,0.40917102
35,35,15,-0.39213103,1.1322508,0.44399068
35,35,16,-0.40647584,0.9980012,0.40566337
35,35,17,-0.4338227,1.2687563,0.5504153
35,35,18,-0.41613224,1.1336527,0.47174942
35,35,19,-0.41248143,0.7913813,0.32998514
35,35,20,-0.3547188,1.0289116,0.3649743
35,35,21,-0.3536129,0.84948415,0.30038854
35,35,22,-0.32850054,0.7990598,0.26280043
35,35,23,-0.1199997,1.0034081,0.12040867
35,35,24,-0.026820904,0.7375781,0.021456724
35,35,25,0.087124564,1.1298163,-0.09843475
35,35,26,0.37508115,1.6851127,-0.4500974
35,35,27,0.6498526,0.97147316,-0.63131434
35,35,28,0.64298385,0.80724275,-0.51904404
35,35,29,0.8818497,1.4030337,-1.0582197
35,35,30,1.0539086,1.256853,-1.2646904
35,35,31,1.0836238,1.1753094,-1.2735932
35,35,32,1.1004689,1.3005036,-1.3205627
35,35,33,1.2107947,1.1486819,-1.3908179
35,35,34,1.2816603,1.1262109,-1.4434198
35,35,35,1.331155,1.2532772,-1.597386
35,35,36,1.3132422,0.7388376,-0.9702727
35,35,37,1.4341795,1.0984019,-1.5753056
35,35,38,1.6548554,1.2992541,-1.9858265
35,35,39,2.0688589,1.1813214,-2.4439871
36,36,0,-6.0778103,0.76829004,4.8622484
36,36,1,0.71210676,1.1837065,-0.8429254
36,36,2,0.5875374,0.7938765,-0.46643215
36,36,3,0.4629296,1.2420195,-0.5555155
36,36,4,0.43107763,0.9876609,-0.4257585
36,36,5,0.19188409,0.8426765,-0.16169621
36,36,6,0.3571105,0.868861,-0.3102794
36,36,7,0.17161229,0.88492405,-0.15186384
36,36,8,0.14950682,1.095675,-0.16381088
36,36,9,0.10513871,1.0690686,-0.11240049
36,36,10,0.16020477,1.1376323,-0.1822541
36,36,11,0.08680012,1.0792345,-0.093677685
36,36,12,0.15211876,1.1710836,-0.17814378
36,36,13,0.05459132,1.2326432,-0.06550959
36,36,14,0.13131,1.0332687,-0.13567851
36,36,15,0.14404312,1.1847715,-0.17065819
36,36,16,0.041341666,1.090234,-0.04507209
36,36,17,0.093617655,0.74833566,-0.07005743
36,36,18,-0.030898422,1.1927708,0.036854737
36,36,19,-0.066970944,1.1174883,0.07483924
36,36,20,-0.06971651,1.0881732,0.07586364
36,36,21,-0.14122014,1.0673795,0.15073548
36,36,22,-0.042227693,0.7831228,0.033782154
36,36,23,0.078608945,0.80534613,-0.06330741
36,36,24,0.27744824,1.2473707,-0.3329379
36,36,25,0.19778024,1.2210915,-0.2373363
36,36,26,0.20337148,1.0152726,-0.2064775
36,36,27,0.0858881,0.8388839,-0.07205015
36,36,28,0.13230968,0.9216782,-0.12194694
36,36,29,0.1809841,0.9266428,-0.1677076
36,36,30,0.20576046,1.2547296,-0.24691257
36,36,31,0.09121826,0.9497861,-0.08663784
36,36,32,0.07430663,1.0483259,-0.07789756
36,36,33,0.054486997,1.1662921,-0.06354775
36,36,34,0.065319195,0.7896865,-0.05158169
36,36,35,0.1433338,1.101644,-0.15790282
36,36,36,0.008497931,1.2431298,-0.010197517
36,36,37,0.12834975,0.9658441,-0.12396585
36,36,38,0.16570866,1.2368898,-0.19885041
36,36,39,0.30254123,1.0013771,-0.30295786
37,37,0,0.70302576,1.0940733,-0.7691617
37,37,1,1.165729,1.1664604,-1.3597767
37,37,2,0.24023925,1.0385536,-0.24950133
37,37,3,-0.28910956,0.9089019,0.26277223
37,37,4,-0.045968167,0.94147724,0.043277983
37,37,5,-0.22254588,0.8659649,0.19271691
37,37,6,-0.043479513,1.043816,0.045384612
37,37,7,-0.07727728,0.9482975,0.073281854
37,37,8,0.75401133,1.2125258,-0.90481365
37,37,9,0.5476431,1.056223,-0.5784333
37,37,10,0.38622993,1.3143411,-0.46347594
37,37,11,0.08045485,1.230062,-0.09654582
37,37,12,-0.5996832,0.9377835,0.56237304
37,37,13,-1.3707672,0.78440166,1.0966138
37,37,14,-1.8995211,0.9474252,1.7996541
37,37,15,-1.8404953,0.8009905,1.4742193
37,37,16,-2.860588,0.7963094,2.2884705
37,37,17,-1.6265402,0.9216867,1.4991605
37,37,18,-0.46144468,1.2027193,0.55498844
37,37,19,-0.6087808,1.2492039,0.7604914
37,37,20,0.7225912,1.0535622,-0.7612948
37,37,21,0.42175505,1.1862,-0.50028586
37,37,22,-0.018463714,0.77837884,0.014770972
37,37,23,1.1562092,1.2035316,-1.3874512
37,37,24,0.9796751,1.2098227,-1.1756102
37,37,25,0.5507153,1.086671,-0.59844637
37,37,26,1.571904,0.9981999,-1.5690743
37,37,27,0.7224986,0.981228,-0.70893586
37,37,28,0.65164626,0.9416,-0.6135901
37,37,29,0.5586014,1.021645,-0.5706923
37,37,30,0.12773879,0.9001528,-0.11498443
37,37,31,-0.18962298,0.9891962,0.18757433
37,37,32,-1.0614114,0.84108317,0.89273524
37,37,33,-1.0731099,0.6279377,0.8584879
37,37,34,-0.7874398,1.0352266,0.81517863
37,37,35,-0.5590071,0.87680626,0.49014094
37,37,36,1.248814,1.1901705,-1.4863015
37,37,37,1.4636734,0.9769079,-1.4298741
37,37,38,0.6698572,0.9981711,-0.6686321
37,37,39,0.91224486,1.0188248,-0.92941767
38,38,0,2.020663,1.3667675,-2.4247956
38,38,1,2.376525,1.2672465,-2.85183
38,38,2,2.282887,1.229352,-2.7394645
38,38,3,1.9780697,1.6390648,-2.3736837
38,38,4,1.6940452,0.9404816,-1.5932183
38,38,5,1.0550299,1.2041029,-1.2660359
38,38,6,1.2492645,1.1037267,-1.3788466
38,38,7,0.9049048,1.2032057,-1.0858858
38,38,8,0.25048944,0.82543916,-0.20676379
38,38,9,-0.4261658,0.62321115,0.34093264
38,38,10,-0.22227257,0.623746,0.17781806
38,38,11,0.01651116,0.49470222,-0.008168108
38,38,12,-0.52236724,0.9219977,0.4816214
38,38,13,-0.078505546,1.0414497,0.08175957
38,38,14,-0.026989294,1.054844,0.028469495
38,38,15,-0.11070149,1.056935,0.11700427
38,38,16,0.19628398,0.9792905,-0.19221903
38,38,17,-0.029760167,1.4918263,0.044397
38,38,18,0.24939673,1.1358593,-0.28327957
38,38,19,-0.09930459,0.7808527,0.07944367
38,38,20,-0.34244877,0.9747231,0.33379272
38,38,21,-1.0355362,0.8527203,0.8830227
38,38,22,-0.9471516,0.603244,0.7577213
38,38,23,-0.47747803,0.7957742,0.38198242
38,38,24,-1.1559625,1.1846659,1.3694293
38,38,25,-1.0652658,0.77432245,0.8522126
38,38,26,-1.4421996,0.73470503,1.1537597
38,38,27,-1.0505862,0.824823,0.8665477
38,38,28,-0.8392062,1.5091783,1.2665118
38,38,29,-0.041159507,1.2268193,0.050495278
38,38,30,0.007064119,0.6613805,-0.004672071
38,38,31,0.021038543,1.0186691,-0.021431314
38,38,32,0.18440744,0.95722216,-0.17651889
38,38,33,0.17312816,0.95684063,-0.16565606
38,38,34,-0.38991374,0.96198094,0.3750896
38,38,35,-0.4563843,0.81566536,0.37225688
38,38,36,-1.0280001,0.6668024,0.8224001
38,38,37,-1.145264,0.81263226,0.9306785
38,38,38,-0.61373734,0.763092,0.4909899
38,38,39,-1.1133496,0.7200412,0.89067966
39,39,0,0.94449997,1.2025238,-1.1334
39,39,1,1.0048257,1.060493,-1.0656106
39,39,2,0.61461097,0.83576,-0.5136673
39,39,3,0.66641665,1.2151941,-0.7997
39,39,4,0.99089354,1.1698701,-1.1592168
39,39,5,0.78796226,1.0207001,-0.8042731
39,39,6,1.1240101,1.1186441,-1.2573673
39,39,7,1.2749941,1.2224106,-1.529993
39,39,8,1.2364783,1.2044922,-1.4837741
39,39,9,0.90064996,0.8500097,-0.76556116
39,39,10,0.8012665,1.493991,-0.96151984
39,39,11,1.0724924,1.2019081,-1.2869909
39,39,12,0.88145876,0.8898596,-0.78437454
39,39,13,0.80800587,0.69710594,-0.5632657
39,39,14,0.649715,0.9758141,-0.6340011
39,39,15,0.5712948,1.8720824,-0.6855538
39,39,16,0.6318002,0.9209063,-0.5818288
39,39,17,0.48920786,0.8263666,-0.40426505
39,39,18,0.30952632,1.5939902,-0.3714316
39,39,19,0.39696026,1.1375129,-0.4515474
39,39,20,0.5724306,1.2693456,-0.68691677
39,39,21,0.6059164,0.6497723,-0.39370766
39,39,22,0.21335152,1.2037263,-0.25602183
39,39,23,-0.17530015,0.75429195,0.14024012
39,39,24,-0.29870808,0.62765956,0.23896646
39,39,25,-0.43729123,0.5319166,0.34983298
39,39,26,-0.5272211,0.593701,0.42177686
39,39,27,-0.6213455,0.8759433,0.5442634
39,39,28,-0.6542717,0.5620257,0.5234174
39,39,29,-1.1475948,0.5286129,0.91807586
39,39,30,-0.98802334,0.90918106,0.8982921
39,39,31,-0.9882831,0.43151596,0.79062647
39,39,32,-0.7881473,1.0750146,0.84726983
39,39,33,-0.9316571,0.84099215,0.7835163
39,39,34,-1.0818406,1.0280715,1.1122096
39,39,35,-1.3915724,0.709374,1.1132579
39,39,36,-1.3945364,0.77980185,1.1156291
39,39,37,-1.8669012,0.8775771,1.6383498
39,39,38,-1.9213636,0.7966972,1.5370909
39,39,39,-2.334712,0.78477275,1.8677696
40,40,0,-4.511166,0.78695446,3.608933
40,40,1,-1.2296505,0.55942976,0.9837204
40,40,2,-1.0472766,0.84881526,0.8889444
40,40,3,-0.74741554,1.0279318,0.7682922
40,40,4,-0.67022127,0.9664541,0.6477381
40,40,5,-0.658627,0.64599407,0.5269016
40,40,6,-0.62636197,0.9536517,0.59733117
40,40,7,-0.6145871,0.901631,0.5541308
40,40,8,-0.57008004,1.0892582,0.62096435
40,40,9,-0.3649877,1.0422968,0.3804255
40,40,10,-0.37252745,1.214122,0.45229378
40,40,11,-0.36781728,0.7909165,0.29425383
40,40,12,-0.36137044,0.6811153,0.28909636
40,40,13,-0.3371093,0.8691631,0.29300296
40,40,14,-0.44027874,0.7681098,0.352223
40,40,15,-0.26031902,1.1174089,0.2908828
40,40,16,-0.29523045,0.83667433,0.24701174
40,40,17,-0.23649493,0.84709036,0.20033258
40,40,18,-0.28034407,0.7786511,0.22427526
40,40,19,-0.0545086,0.9333498,0.05087559
40,40,20,0.07800275,1.0805414,-0.0842852
40,40,21,0.11308781,0.65325487,-0.07387516
40,40,22,0.2804071,1.4445816,-0.33648854
40,40,23,0.367865,0.8614811,-0.31690872
40,40,24,0.4124012,1.1390854,-0.46976018
40,40,25,0.46697268,0.85445625,-0.3990077
40,40,26,0.5505559,1.1983908,-0.65978116
40,40,27,0.6094338,1.2847763,-0.7313206
40,40,28,0.5648984,1.2969737,-0.6778781
40,40,29,0.5964308,1.0204383,-0.6086208
40,40,30,0.63343346,1.1809193,-0.7480338
40,40,31,0.72769547,1.0535054,-0.7666311
40,40,32,0.8914073,0.9165522,-0.8170213
40,40,33,0.99761695,0.86926675,-0.86719525
40,40,34,0.92499626,1.1954037,-1.1057439
40,40,35,1.0799667,1.0596049,-1.1443379
40,40,36,1.2271723,1.179112,-1.4469734
40,40,37,1.214317,1.5014241,-1.4571804
40,40,38,1.1033533,0.9215753,-1.0168232
40,40,39,1.20636,0.9800786,-1.1823276
41,41,0,-0.0048237825,1.230813,0.0059371744
41,41,1,0.6126394,1.4695488,-0.7351673
41,41,2,0.48008966,1.2464657,-0.5761076
41,41,3,0.13706942,1.1868105,-0.16267543
41,41,4,-0.049782872,0.8272679,0.04118377
41,41,5,-0.18089058,1.9357997,0.35016793
41,41,6,-0.7343907,0.7482771,0.58751255
41,41,7,-0.43299153,0.8293043,0.35908175
41,41,8,-0.39256248,0.906332,0.35579196
41,41,9,-0.5049116,0.9811578,0.49539796
41,41,10,-0.33023083,0.80465674,0.26572245
41,41,11,-0.3540434,1.1486945,0.4066877
41,41,12,-0.5354257,1.0178355,0.5449753
41,41,13,-0.4199729,1.2443124,0.52257746
41,41,14,-0.49239117,0.92874223,0.45730448
41,41,15,-0.7188369,1.1113241,0.7988607
41,41,16,-1.1106147,0.76194775,0.88849175
41,41,17,-1.2706866,0.5987416,1.0165493
41,41,18,-1.5102638,0.52334005,1.2082111
41,41,19,-1.3938395,0.64890844,1.1150717
41,41,20,-1.398161,0.8191722,1.1453347
41,41,21,-1.2440708,0.81778353,1.0173806
41,41,22,-1.3927608,0.7926423,1.1142086
41,41,23,-1.3235941,0.6446469,1.0588753
41,41,24,-0.6566774,0.72378194,0.5253419
41,41,25,-0.11254572,0.8252593,0.09287941
41,41,26,-0.19685112,1.0886247,0.214297
41,41,27,0.17123197,0.8257679,-0.14139786
41,41,28,1.0570987,1.1107715,-1.1741952
41,41,29,1.5515192,1.2694933,-1.8618231
41,41,30,1.7752713,0.88994783,-1.5798988
41,41,31,1.1752248,1.4893891,-1.4102697
41,41,32,0.8560968,1.0278562,-0.87994444
41,41,33,0.6004208,1.1609118,-0.69703555
41,41,34,1.1373073,1.0906708,-1.2404279
41,41,35,1.4612874,1.1865717,-1.7339222
41,41,36,1.619806,0.95030123,-1.5393037
41,41,37,1.2265675,0.8742404,-1.0723149
41,41,38,1.6196752,1.176119,-1.9049307
41,41,39,1.2800153,1.2995775,-1.5360185
42,42,0,-5.7659874,0.79204834,4.61279
42,42,1,-0.40601477,1.0563158,0.4288798
42,42,2,-0.43089584,0.83790797,0.36105105
42,42,3,-0.39906335,0.670072,0.31925067
42,42,4,-0.41901726,1.0471687,0.43878177
42,42,5,-0.48889703,0.8699744,0.4253279
42,42,6,-0.472192,0.98417234,0.4647183
42,42,7,-0.4130837,1.0452178,0.43176243
42,42,8,-0.26126117,1.2821759,0.33498278
42,42,9,-0.14652622,1.1669976,0.17099574
42,42,10,-0.08484514,1.148362,0.09743294
42,42,11,-0.113093846,0.8378249,0.09475284
42,42,12,-0.06302416,1.0559103,0.06654786
42,42,13,0.008538621,0.7713533,-0.006586293
42,42,14,-0.010980086,1.1640784,0.012781681
42,42,15,0.0045618718,1.1783503,-0.005375483
42,42,16,0.040123887,1.0749229,-0.043130085
42,42,17,0.12379791,0.9630632,-0.119225204
42,42,18,0.11762873,1.0079416,-0.11856289
42,42,19,0.13406233,1.080483,-0.14485207
42,42,20,0.2359452,1.2704914,-0.28313425
42,42,21,0.30212057,1.0585858,-0.31982052
42,42,22,0.3290892,1.1250923,-0.3702557
42,42,23,0.34811962,1.0747089,-0.37412727
42,42,24,0.426327,0.98290676,-0.41903967
42,42,25,0.43243578,0.9739851,-0.421186
42,42,26,0.39408246,1.0537922,-0.41528103
42,42,27,0.422235,0.806769,-0.34064612
42,42,28,0.41252983,1.2527705,-0.4950358
42,42,29,0.4483101,0.9891787,-0.44345883
42,42,30,0.48746437,1.008255,-0.4914884
42,42,31,0.50071156,1.1433607,-0.5724939
42,42,32,0.48167184,1.2088172,-0.5780062
42,42,33,0.51240605,1.1985492,-0.61414385
42,42,34,0.5277299,0.8940074,-0.47179446
42,42,35,0.48162332,0.87440276,-0.42113277
42,42,36,0.5314037,1.2370529,-0.63768446
42,42,37,0.58153284,1.1982795,-0.69683886
